# Time-averaged data for fix calcRDF
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
50000 100
54 1.605 0.933656 7.83958
55 1.635 0.920949 8.20898
56 1.665 0.922777 8.59282
57 1.695 0.914202 8.98692
58 1.725 0.927834 9.40118
59 1.755 0.932132 9.83196
60 1.785 0.950093 10.2862
61 1.815 0.971425 10.7663
62 1.845 0.981403 11.2676
63 1.875 0.997529 11.7938
64 1.905 1.03714 12.3585
65 1.935 1.05841 12.9532
66 1.965 1.0745 13.5757
67 1.995 1.10613 14.2362
68 2.025 1.12528 14.9286
69 2.055 1.15005 15.6573
70 2.085 1.17269 16.4222
71 2.115 1.18003 17.2143
72 2.145 1.18825 18.0346
73 2.175 1.18407 18.875
74 2.205 1.16945 19.7282
75 2.235 1.16125 20.5985
76 2.265 1.14729 21.4817
77 2.295 1.12944 22.3743
78 2.325 1.12016 23.2828
79 2.355 1.10009 24.1982
80 2.385 1.08963 25.1282
81 2.415 1.0742 26.0682
82 2.445 1.06401 27.0226
83 2.475 1.04431 27.9825
84 2.505 1.04515 28.9665
85 2.535 1.04041 29.9697
86 2.565 1.02264 30.9792
87 2.595 1.02474 32.0146
88 2.625 1.01734 33.0664
89 2.655 1.01361 34.1385
90 2.685 1.01651 35.238
91 2.715 1.01699 36.3628
92 2.745 1.01162 37.5066
93 2.775 1.01564 38.6801
94 2.805 1.01197 39.8747
95 2.835 1.0148 41.0985
96 2.865 1.01922 42.3538
97 2.895 1.02368 43.6411
98 2.925 1.02999 44.9633
99 2.955 1.03276 46.3164
100 2.985 1.03155 47.6955
